repo,score
CompassSecurity/jwt-scanner,397.5
iotaledger/iota,24767.5
shmuelzon/home-assistant-floor-plan,1347.5
eclipse-tracecompass/org.eclipse.tracecompass,2720.0
UkoeHB/bevy_cobweb_ui,150.0
Julien-cpsn/ATAC,2317.5
vsbuffalo/genomap,100.0
Tenteed/homespaces,80.0
kyleloving/osm_graph,67.5
wata-orz/santa2023_permutation_puzzle,30.0
AllayMC/EncryptMyPack,50.0
scristobal/cross-compiling-rust-c-wasm-zig,30.0
yubb-ai/unofficial-gpt4,530.0
codeaashu/JAVA-Programming-Challenge,30.0
wiseaidev/openpilot,120.0
nifty-oss/asset,1032.5
TiagoFar78/PrisonEscape,1365.0
SorenHolstHansen/leptos_toaster,572.5
Naxdy/less-delay,205.0
jadijadi/riverraidrust,592.5
codersauce/red,510.0
rust-bitcoin/bip324,657.5
sensorial-systems/stable-diffusion,200.0
443eb9/bevy_incandescent,180.0
xmoezzz/rfvp,155.0
Noxde/Bloodborne-save-editor,320.0
mikecvet/nl-sh,237.5
ChloePrime/AAAParticles,1260.0
ahkohd/tauri-macos-menubar-app-example,222.5
geph-official/geph5,577.5
hpmicro/hpm-hal,567.5
moxin-org/moly,3607.5
ryanweideman/3d-terminal-renderer,42.5
microsoft/openvmm,3175.0
spiraldb/vortex,11647.5
bowbahdoe/jdbc,530.0
thibmeu/tlock-worker,30.0
gold-silver-copper/deprecated_old_bevy_ratatui,135.0
yash-atreya/reth-walk-storage,30.0
rayros/respicta,112.5
trvswgnr/dynamic_object,37.5
helius-labs/rwa-indexer,37.5
darksolopic/PasswordManagerGUI,30.0
Swoorup/wgsl-bindgen,820.0
MatrixSenpai/sw4rm-rs,225.0
fastnear/fastnear-api-server-rs,240.0
weiji14/cog3pio,185.0
Xu-Mj/sandcat-backend,400.0
LekKit/ScalarEvolution,67.5
gnattu/p2p-clipboard,92.5
bc-m/fm-xml-export-exploder,987.5
15911075183ma/java-onnx-yolo,30.0
crystoll/musashi,30.0
opensound-org/opensound,105.0
crates-pro/crates-pro,625.0
everbuild-org/lucide-gpui,30.0
sumoduduk/terminusdm,300.0
wisemapping/wisemapping-open-source,155.0
swlkr/ryde,195.0
spinkube/containerd-shim-spin,2087.5
ezyang/tlparse,2997.5
tomtomwombat/fastbloom,87.5
PKU-OS/Tacos,50.0
compio-rs/winio,132.5
aedm/esp32-s3-rust-axum-example,37.5
bennamrouche/irc-tester,75.0
false-spring/gbfr-logs,2232.5
awolverp/cachebox,1480.0
shell-pool/shpool,1657.5
ArthurBrussee/brush,662.5
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
Gameye98/xtrspc,80.0
MemoryZy/ZhiYouToolkit,332.5
SatvikNema/satchat,112.5
primitivefinance/DFMM,1950.0
Vaibhavs10/fast-llm.rs,65.0
FaisalBinAhmed/MeiliFinder,117.5
enviodev/local-hyperrpc,72.5
tony-xlh/vision-camera-cropper,417.5
SpringBootCourses/cqrs-banking-app,520.0
idlab-discover/RustiFlow,640.0
mssanamateen/OOP-using-Java,292.5
afsalthaj/golem-timeline,1730.0
jsStar580/world_of_mathematic,90.0
SightStudio/jOOQ-inflearn,30.0
TwentyTwoHW/portal-software,310.0
wayland-transpositor/wprs,902.5
insdexer/insdexer,277.5
HigherOrderCO/kind2-archive,295.0
eaglerforge/EaglerForge-old,315.0
0xPolygonZero/zk_evm,8227.5
theseus-rs/postgresql-embedded,3265.0
catacombing/kumo,92.5
TuckerBMorgan/poro,30.0
ElaBosak233/cdsctf,45.0
artsiomkorzun/1brc-walkthrough,30.0
flynndi/quarkus-jimmer-extension,5807.5
linkedin/openhouse,2562.5
jsr-io/jsr,5420.0
matter-labs/teepot,1165.0
qpackt/qpackt,115.0
mbrea-c/bevy_firework,827.5
redixhumayun/mini-lsm,42.5
nvh0412/ngurra,150.0
codebaorg/redis-keeper,160.0
yoogoc/fga-rs,80.0
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
datafusion-contrib/datafusion-sprox,192.5
boustrophedon/pgtemp,247.5
ClayAmore/ER-Save-Editor,845.0
anthias-labs/flare,357.5
Intelligent-CAT-Lab/CodeMind,105.0
Plonq/bevy_rts_camera,517.5
izyuumi/html2md-rs,1190.0
embassy-rs/bt-hci,282.5
CallistoLabsNYC/samsa,700.0
movementlabsxyz/movement,18195.0
LimeChain/zest,57.5
daisukiKaffuChino/MomoQR,330.0
ejrgilbert/whamm,2252.5
memorysafety/river,837.5
block-mesh/block-mesh-monorepo,24407.5
facebook/dotslash,617.5
Katana-Official/XYNXposed,42.5
microsoft/sudo,820.0
darksv/uwasm,37.5
MolotovCherry/Native-Memory-Scripter,75.0
tejmagar/rusty-web,82.5
jithrew/PantryMate,30.0
alejandrogzi/gxf2bed,292.5
maciej-MKan/chess,827.5
buffalojoec/transfer-hook-order-tracker,30.0
nkypy/candle-rwkv,30.0
yasamoka/db-pool,230.0
ellie-sleightholm/astrorust,75.0
Void-ux/pixelsort,130.0
CrzPhil/SSHniff,30.0
NodeMedia/react-native-nodemediaclient,237.5
Sreyas-Sreelal/omprs-gdk,357.5
W01fh4cker/MemshellKit,30.0
uncenter/kittysay,677.5
srwi/qmk-via-api,180.0
orph3usLyre/muddy-waters,387.5
tomsanbear/bitnet-rs,75.0
jacek-kurlit/pik,1310.0
k3rs3d/ringfairy,330.0
vishalmysore/Tools4AI,442.5
open-telemetry/weaver,2367.5
supabase/pg_replicate,972.5
PacificBiosciences/sawfish,530.0
solana-program/address-lookup-table,1895.0
embassy-rs/trouble,2805.0
krondorl/polyglot-programming,30.0
rouzbehsbz/bitblade,30.0
tomsanbear/candle-einops,120.0
ENATION-UK/page-builder,80.0
QEDProtocol/plonky2.5,45.0
kpcyrd/backseat-signed,157.5
5ec1cff/CopySign,30.0
khyerdev/tcobalt,342.5
krepa098/esdf-vis,60.0
db-keli/kelvin,300.0
jon-mil-92/DisplayHotKeys,430.0
Lagrange-Labs/reckle-trees,30.0
Michael-F-Bryan/wit-lsp,587.5
jonhoo/codecrafters-git-rust,52.5
amaseng/myinvois-open-sdk,217.5
SearchScale/lucene-cuvs,202.5
alessandrome/YAEmulator-GB-Rust,240.0
icedpygui/IcedPyGui,415.0
idlab-discover/usb-wasm,60.0
distributed-lab/bp-pp,110.0
MeadowlarkDAW/rootvg,117.5
lhccong/sql-slow-mirror,80.0
wllfaria/hac,662.5
igumnoff/metatron,135.0
IceDynamix/reliquary-archiver,1027.5
roboplc/roboplc,30.0
fuzzland/girlfriend,42.5
HChenX/HookTool,1127.5
CRLauncher/CRLauncher,2512.5
chiteroman/FrameworkPatch,95.0
beyond-aion/aion-server,190.0
lavalink-devs/youtube-source,1460.0
ax1sX/RouteCheck-Alpha,122.5
Lambdua/openai4j,1455.0
Hunterdii/GeeksforGeeks-POTD,120.0
matrix-tang/Futures-Spot-Arbitrage-Binance-V1,62.5
njfio/fluent_cli,1207.5
garlic-bred/easy-bedrock-breaker,102.5
ahmedaliibrahim01/TourismAgencyManagementSystem,30.0
halilibrahimsaltas/TourismAgency,30.0
alpaylan/devy,30.0
backengineering/elderscroll,30.0
glaforge/gemini-workshop-for-java-developers,100.0
UMEssen/DICOM-RST,312.5
5cmc/grim-trident,255.0
Abraxas-365/open-gh-copilot,30.0
promised-ai/rv,1152.5
ElNiak/cupp-rs,105.0
harryjackson/llm.java,90.0
cuppachino/bevy_logic,665.0
Intersubjective/riblt-rust,140.0
bnb-chain/reth,2800.0
eclipse-4diac/4diac-ide,5900.0
codyduong/hitokage,545.0
antithesishq/antithesis-sdk-rust,597.5
TennyZhuang/const-currying-rs,50.0
JacobCallahan/Hussh,760.0
Jaammerr/SOL_MultiSender,30.0
roberte777/rbonsai,30.0
TusKANNy/seismic,122.5
Tomiyou/ivyterm,160.0
AmrDeveloper/ClangQL,280.0
Pilfer/hermes_rs,112.5
darko-mesaros/shuk,317.5
ErrorxCode/JxInsta,152.5
komora-io/terrors,127.5
zeta0134/rustico,150.0
ynqa/jnv,1047.5
nervosnetwork/fiber,2397.5
zeozeozeo/ellama,547.5
robinvandernoord/uvenv,440.0
bluskript/nix-inspect,130.0
findhumane/react-native-threaded-downloader,80.0
facebookincubator/haberdashery,67.5
rosset-nocpes/hikka_cli,125.0
adam-mcdaniel/music-generation,30.0
chamaadesilva/BookWorm-Library_Management_System,30.0
LizeRaes/feedback-analyzer,157.5
Ledger-Donjon/cargo-checkct,142.5
ThomasMiz/portal-tunneler,80.0
Gayanukaa/companyA-backend,575.0
tkr-sh/modx,207.5
ljmc2000/NoiseLooper,540.0
utilForever/2024-MatKor-Rust-Blog,30.0
sunng87/datafusion-postgres,275.0
karatelabs/karate-js,55.0
drdo/redu,1245.0
swapneel/hnsw-rust,42.5
keszybz/add-determinism,387.5
tembo-io/pg-jsonschema-boon,312.5
yetanotherco/zkRust,1400.0
js2xxx/reffect,55.0
yangfeng20/ja-netfilter,42.5
hgrsd/drivel,237.5
Alexdoru/ExampleMod1.8.9,30.0
getAsterisk/stackwalk,262.5
duckietm/Arcturus-Morningstar-Extended,75.0
harshdoesdev/rayql,80.0
EasyG0ing1/Migration,180.0
thedarkcolour/ForestryCE,1552.5
jamjamjon/usls,1085.0
Mrmayman/quantum-launcher,170.0
apache/spark-kubernetes-operator,1140.0
prax-wallet/registry,2947.5
danvega/spring-into-ai,37.5
rustcoreutils/posixutils-rs,3530.0
deedy5/primp,2102.5
stephanj/rag-genie,155.0
dtzxporter/hydra,87.5
warpy-ai/rustubble,310.0
mrchantey/beet,140.0
yetanotherco/aligned_layer,14067.5
Netflix/maestro,445.0
slatedb/slatedb,3062.5
PoiScript/orgwise,72.5
mpi-sws-rse/jmc,30.0
nanoservicesforge/NanoForge,112.5
tyr-rust-bootcamp/02-concurrency,280.0
DylanRJohnston/leptos-cloudflare-example,30.0
maciekk64/cosmic-ext-applet-external-monitor-brightness,57.5
fedimint/fedimint-clientd,1045.0
administrateclouds/animations,75.0
conaticus/search-engine-api,30.0
Jedsek/deci-player,37.5
v0y4g3r/prom-write-request-bench,225.0
igumnoff/gabriel2,152.5
mathetake/tvisor,37.5
OGminso/ChatHeadFont,245.0
koppor/github-contributors-list,487.5
MiranCZ/altoclef,955.0
henke443/fast-graph,112.5
Paul-weqe/failover,117.5
AugmendTech/Snippy,42.5
jonas-grgt/bob,520.0
firstfault/Trinity,182.5
juspay/nix-health,252.5
immanelg/mdopen,90.0
cosmic-utils/tasks,647.5
Bruce-Hopkins/code-editor-prototype,72.5
storopoli/dead-man-switch,992.5
Polyfrost/OneLauncher,492.5
wfxr/rlt,340.0
agourlay/ruxguitar,690.0
StyraInc/opa-java,3047.5
Zeenobit/moonshine_util,30.0
cxreiff/bevy_ratatui_render,380.0
vyfor/cord.nvim,750.0
Finally-A-Decent/Fadah,1172.5
Boshen/cargo-shear,1577.5
get-convex/convex-backend,9105.0
mufeedvh/code2prompt,515.0
LlamaEdge/rag-api-server,2880.0
puma314/verified-logs,37.5
catchpoint/Tracing.examples-kubernetes-java,75.0
vdaburon/har-convertor-jmeter-plugin,492.5
MaysHroub/data-structures,30.0
StarRocks/SQLTransformer,50.0
yint-tech/ProxyCompose,30.0
wiktor-k/age-plugin-openpgp-card,97.5
saphyr-rs/saphyr-parser,147.5
nishuzumi/collider,480.0
milosgajdos/bot-banter,127.5
mmmray/minidialer,30.0
topology-foundation/rs-topology,262.5
zhengkyl/fuqr,30.0
IvoryDuke/HillVacuum,1640.0
fee-mendes/eda-socialnetwork,30.0
wojciech-graj/bin-proto,62.5
vishalmysore/sam,42.5
HaHa421/rxqlite,1290.0
orhun/ratatui-splash-screen,442.5
elsirion/fedimint-observer,922.5
leb-kuchen/cosmic-ext-applet-emoji-selector,450.0
Sulaxan/winbar,232.5
ekosachev/astray,222.5
nkeenan38/voice_activity_detector,790.0
ParasiteDelta/GAT-GWM,287.5
Araykal/Open-Karhu,137.5
argumentcomputer/lurk,3735.0
mc-wiki/minecraft-mod-heywiki,2600.0
bourumir-wyngs/rs-opw-kinematics,1125.0
apache/doris-kafka-connector,507.5
ninja-quant/ninjabook,37.5
Lauriethefish/ModsBeforeFriday,267.5
GothenburgBitFactory/taskchampion-sync-server,267.5
JeremieRodon/demo-rust-lambda,30.0
jwplayer/jwplayer-react-native,947.5
pragma-org/amaru,315.0
madara-alliance/madara,6287.5
tqwewe/kameo,1235.0
rsvim/rsvim,1590.0
palantir/javapoet,1435.0
koupleless/runtime,2540.0
crazydeveloper914/rust-solana-frontend,30.0
ealmloff/rsx2,42.5
lsk569937453/rcache,515.0
yours-org/pow20-miner,65.0
richinex/plexisort,30.0
SaltyAom/multi-ely,42.5
marcos-dev79/AlgorithmsStudies,30.0
plul/slime-mold-simulation,80.0
MYethishwar/JavaLabCraft,45.0
agglayer/pessimistic-proof,165.0
hssy252/sky,30.0
bytestring-net/bevy_skybox_cli,117.5
tchapacan/livebox-exporter-rs,425.0
atbentley/bevy_blur_regions,435.0
edfloreshz/cosmic-project-collection,235.0
LivacoNew/CrabFetch,647.5
akenshaw/iced-trade,310.0
datafusion-contrib/datafusion-wasm-bindings,92.5
NovaEngineering-Source/StellarCore,795.0
Coekjan/typst-upgrade,380.0
rustreleaser-org/rustreleaser,172.5
leptix/leptix,782.5
sigoden/proxyfor,522.5
super1207/install_llob,527.5
Multirious/bevy_tween,542.5
LxxxSec/CTF-Java-Gadget,30.0
ztroop/btlescan,245.0
Kudaes/ADPT,30.0
EmbarkXOfficial/spring-boot-course,60.0
ad-si/Rust-Flashcards,175.0
mostafaqanbaryan/zellij-switch,282.5
toastxc/material-egui,50.0
SNPGuard/snp-guard,215.0
houbb/minicat,240.0
jhugman/uniffi-bindgen-react-native,1202.5
blissd/fotema,3545.0
tandasat/barevisor,30.0
lilhammer111/ezcd,60.0
wereii/lemmy-thumbnail-cleaner,327.5
ThomasOM/Dusk,105.0
Gary-yang1/JYso,30.0
sulami/three-bodies,30.0
himself65/react-server,855.0
succinctlabs/sp1-tendermint-example,1072.5
Harshil-Jani/medium-to-markdown,130.0
CoinFabrik/scout-soroban-examples,477.5
hlhr202/Openconnect-RS,475.0
kpcyrd/worker-ratelimit,52.5
Keksuccino/Linguji,392.5
advent-of-craft/2024-summer-craft-book,30.0
chengenzhao/java-vulkan-mac,30.0
magwoo/cercis,60.0
Theaninova/Bampy,72.5
dreamsofcode-io/spellbook,45.0
CloverOS/nano-rs,130.0
rpcpool/yellowstone-vixen,530.0
gyuwon/ArchitecturalRunwayGuidelines,67.5
kang-sw/egui-data-table,245.0
bitcoinOS/bitcoinOS,395.0
retrage/akari,82.5
Whitecat18/Rusty-Red-Team-Tools,30.0
biomejs/biome-zed,457.5
theseus-rs/rsql,4017.5
M4SS-Code/cargo-goggles,330.0
linebender/gpu-stroke-expansion-paper,612.5
igumnoff/shiva,787.5
Nova-Committee/CheatDetector,2290.0
GetGrin/grim,535.0
jagodevreede/sdkman-ui,562.5
ourfor/iPlay,2772.5
KasugaLibGroup/KasugaLib,1965.0
StarlightSearch/EmbedAnything,1917.5
anuradhawick/kmertools,295.0
ssiyad/pass-rs,30.0
hexagonal-sun/trale,30.0
cole-k/cc-lemma,180.0
fermyon/spin-test,927.5
ServerlessDevelopers/serverless-rust,340.0
rylev/dyna,45.0
TheHexagonCodes/grimmod,180.0
xsigoking/chatgpt-free-api,475.0
vswarte/waygate-server,170.0
bnb-chain/revm,1467.5
ChocolateLoverRaj/rust-fp,92.5
pythops/tuix,42.5
hn275/file-encryptor,247.5
MDLC01/board-n-pieces,292.5
achow101/dnsseedrs,102.5
al8n/skipdb,242.5
kevin-rs/autogpt,327.5
wasmCloud/wasmcloud-operator,1285.0
MrCrayfish/MrCrayfishFurnitureMod-Refurbished,645.0
Rapptz/jimaku,67.5
polachok/helix-gpui,180.0
aizcutei/nanometers,67.5
majksa-dev/api-gateway,960.0
DoctorateRS/TerraPS,1937.5
WMS-DEV/usos4j,530.0
cafkafk/nix-weather,247.5
a16z/zkvm-benchmarks,67.5
cptpiepmatz/nu-jupyter-kernel,430.0
systemxlabs/datafusion-geo,30.0
reivaxy/kinetix,767.5
pimalaya/neverest,232.5
saphyr-rs/saphyr,325.0
bsdrks/graaf,82.5
AvarionMC/graves,705.0
DavidVentura/esp-snapcast,50.0
Kezii/Rust-M5Stack-Cardputer,45.0
DioxusLabs/components,142.5
TharunPerera/Fish-Aquarium-Management-System,30.0
3arthqu4ke/mc-runtime-test,645.0
TanTanDev/binary_greedy_mesher_demo,97.5
LukeMathWalker/biscotti,100.0
bsorrentino/langgraph4j,670.0
mrnossiom/wakatime-ls,160.0
simvux/room-reg-impl,50.0
dag-andersen/argocd-diff-preview,2515.0
hyprland-community/MonitorMaestro,105.0
ThorstenHans/wasmio-2024-demos,67.5
jake-low/osmx-rs,172.5
Fernanda-Kipper/ai-assistant-java,30.0
darosior/ledger_installer,210.0
zhushimmer/enhance-rpc-zt,30.0
xzhseh/stlc-in-a-week,280.0
naveenanimation20/SeleniumKeywordDrivenFramework,80.0
0xDub/rust-channel-benchmark,37.5
erhant/lambda-0b10,45.0
ggwpez/wtfwt,37.5
johnnyb/ntag424-java,185.0
FinalForEach/Cosmic-Reach-Save-Library,37.5
commonprefix/ancestry-prover,30.0
pavlospt/rust-pgdatadiff,230.0
OWASP/www-project-netryx,37.5
arcuru/chaz,222.5
teimuraz/tonic-middleware,597.5
shnewto/edges,60.0
theunrealtarik/gaben,30.0
NFTbfs/Vanilla-Solana,30.0
CleanroomMC/Scalar,167.5
buffalojoec/modular-svm,30.0
kp7742/RootOverlay,55.0
achristmascarl/three_body,30.0
thebuildcraft/RemotePlayerWaypointsForXaero,962.5
silogy-io/smelt,3425.0
mcmah309/error_set,1122.5
NicKoehler/mediafire_rs,210.0
microsoft/verismo,577.5
slyeet03/spoify,37.5
IyesGames/iyes_perf_ui,152.5
bragefuglseth/keypunch,652.5
boozallen/aissemble,3440.0
mabartos/keycloak-adaptive-authn,380.0
RustedLessPass/RustedLessPass,705.0
nonamecrackers2/simple-clouds,912.5
cloudy-org/roseate,515.0
mtantaoui/Integrate,102.5
helius-labs/helius-rust-sdk,2032.5
jackTabsCode/asphalt,1617.5
devoxx/DevoxxGenieIDEAPlugin,5612.5
LHolten/rust-query,552.5
1321928757/chatgpt-sdk-java,80.0
morgan1119/glassflow_escrow,90.0
yfractal/ccache,165.0
Randgalt/java-composer,255.0
gnp/minbpe-rs,102.5
steineggerlab/unicore,30.0
Xyness/SimpleClaimSystem,1425.0
jurriaan/meshstellar,1460.0
LelouchFR/windows-terminal-theme-generator,30.0
bitstorm/modern-webdev-wicket,30.0
ourzora/mintpool,2580.0
lmammino/rust-lambda-workshop,30.0
lj3954/quickemu-rs,625.0
xdsswar/nfx-lib,42.5
hackclub/easel,260.0
elmfrain/cnmcu,577.5
Canop/codesort,165.0
BitVM/rust-bitcoin-m31-or-babybear,45.0
LunaticWyrm467/node_tree,37.5
sivaprasadreddy/spring-boot-microservices-course,407.5
mkrueger/icy_board,110.0
bdrung/3cpio,155.0
darksoil-studio/p2p-shipyard,922.5
Kesomannen/gale,2985.0
naiquevin/tapestry,240.0
randommm/pingora-reverse-proxy,67.5
agglayer/agglayer,4560.0
quic/ai-hub-apps,487.5
cosmic-utils/forecast,272.5
IlyaKukharchuk/InfopostAccountService,30.0
st0x0ef/stellaris,685.0
thrumdev/nomt,6775.0
bizhangjie/CatVodSpider,55.0
Ce11an/surrealql-lsp,122.5
brenoprata10/easy-config,880.0
kamyar1979/rust-dyn-proxy,30.0
sarah-quinones/diol,50.0
BankkRoll/ore-cli-windows,97.5
domwoe/icp-eth-coprocessor,37.5
TayebsouiniYcode/CoffeeWithDeveloper,187.5
casweeney/resolver,372.5
forestwanglin/okx-v5-java,30.0
GeyserMC/ThirdPartyCosmetics,115.0
rust-adventure/asteroids,82.5
CSEdgeOfficial/Java-Programming-Internship,405.0
GreenScripter/minecraft-bot,60.0
Arteiii/zenity,1552.5
r3yl4h/Rusty-elf-x86-parser,57.5
Lommix/bevy_enoki,75.0
devraza/bunbun,230.0
Noxyntious/meower,355.0
JulianIrigoyen/solana-sniper,122.5
OkuBrowser/oku-fs,30.0
cosmic-utils/clipboard-manager,635.0
tomvoet/rqlite-rs,177.5
Caltech-IPAC/kete,1890.0
Zeenobit/moonshine_object,30.0
integration-os/integrationos,3455.0
williamfzc/gossiphs,2275.0
vexide/vexide,2710.0
phegondev/users-management-system,90.0
raydium-io/raydium-library,110.0
firstbatchxyz/dkn-compute-node,2887.5
cosmic-utils/app-hub,947.5
alloy-rs/op-alloy,2422.5
ihciah/rust2go,382.5
wvwwvwwv/scalable-delayed-dealloc,30.0
zaghaghi/openapi-tui,1062.5
0Akshay/passcrypt,30.0
romancitodev/simple-commits,395.0
shenjinti/fgpt,175.0
PeterGrace/meshtui,970.0
voiceapiai/ralertsinua,532.5
cygaar/inkmate,192.5
utnet-org/utility,560.0
arun11299/How-not-to-async-rs,30.0
maraloon/timer-tui,42.5
ZihanType/predawn,480.0
matthunz/bevy-compose,142.5
erasin/hx-lsp,30.0
overmindai/asimov,60.0
azur1s/elysiera,42.5
shixinhuang99/sxtetris,490.0
RogoShum/BruteForceRenderingCulling,300.0
kauefraga/ruke,295.0
thlorenz/chainparser,82.5
nilsiker/godam,272.5
RustForWeb/floating-ui,1120.0
mintlu8/bevy_defer,300.0
CR-DMcDonald/voipire,80.0
Redrrx/ps3dec,130.0
mobile-bungalow/tweak_shader_ae_plugin,365.0
Devlrxxh/Neptune,797.5
parttimenerd/meta-agent,125.0
ChocolateLoverRaj/pam-any,127.5
caoccao/swc4j,780.0
iggyzuk/htmx_projects,67.5
mainmatter/cargo-autoinherit,587.5
Wervice/zentrox,662.5
ivangabriele/mistralai-client-rs,852.5
GeyserExtensionists/GeyserModelEngine,320.0
glehmann/earthlyls,722.5
reversedrooms/HollowPS,42.5
pesde-pkg/pesde,1555.0
shanecelis/bevy_minibuffer,30.0
Rapter1990/springbootsecurity,30.0
Patryk27/ostfs,37.5
grishka/poke.dex,87.5
msbaek/vsa-tdd,60.0
kaedon78/ore-cli-mod,60.0
krkarma777/moonbam,2115.0
rouzbehsbz/cicadas,42.5
anitalakhadze/multiple-auth-api,270.0
corentingosselin/ProdigyCape,655.0
ali77gh/PersianToolsWeb,75.0
sattinos/xrest,142.5
dappmesh/dappmesh,482.5
BrianHicks/elm-duet,170.0
charklie/rsftch,710.0
Zettroke/declarative_enum_dispatch,195.0
vacuityv/ai-java-sdk,870.0
CodingGay/BlackShadow,42.5
kpcyrd/what-the-src,440.0
0vercl0k/kdmp-parser-rs,375.0
eduardosm/rsjsonnet,1810.0
ThijmenGThN/swaparr,1032.5
Ravikisha/Redis-Clone,30.0
pliu22/Claude3-DesktopClient,92.5
bones-ai/bevy-2d-shooter,45.0
JanNeuendorf/lorevault,382.5
mishmash-io/opentelemetry-server-embedded,612.5
patternhelloworld/spring-security-oauth2-password-jpa-implementation,840.0
szaffarano/wofi-power-menu,505.0
artlibs/autotrace4j,257.5
Zerthox/gw2-reffect,1132.5
hanatsumi/rakuyomi,1735.0
xch-dev/rue,470.0
Layr-Labs/eigensdk-rs,2410.0
BramStoutProductions/MiEx,927.5
Nicolopez603/mev-bot-solana,67.5
bones-ai/rust-snake-ai,30.0
juicebox-systems/juicebox-sdk,487.5
Wayoung7/firework-rs,262.5
cbrewitt/flipping-copilot,330.0
ethangreen-dev/lovely-injector,1315.0
Moonsong-Labs/storage-hub,2460.0
Hachimi-Hachimi/Hachimi,1440.0
filipw/strathweb-phi-engine,250.0
tzolov/playground-flight-booking,287.5
Consensys/linea-sequencer,4600.0
shinee0401/AdminPanel_Vue,30.0
Myriad-Dreamin/tinymist,8417.5
thunderbird/ews-rs,455.0
starlake-ai/jsqltranspiler,327.5
vicanso/pingap,4347.5
lakekeeper/lakekeeper,4692.5
0xDub/kernel-tuning-base,30.0
zied-snoussi/git-test,432.5
Runadee/TourismAgency,42.5
Jappie3/vigiland,50.0
Vavaste/openai-java,30.0
itsJohnCnstn/service-template,840.0
wavefnx/sigmund,60.0
markusdd/EasyEDA_to_KiCAD_Lib_UI,435.0
asudox/anote,30.0
amiremohamadi/vmessy,110.0
annuk123/Java-Questions,82.5
lifting-bits/patchestry,632.5
arcuru/headjack,285.0
pr0me/rust-for-critical-space-systems,30.0
1321928757/chatglm-sdk-java,30.0
JeninSutradhar/ffmpeg-VideoPlayer-Rust_Slint,30.0
SecondHalfGames/jolt-rust,100.0
Kehrlann/spring-security-the-good-parts,97.5
ShelbyJenkins/candle_embed,42.5
Suredials/RUSTVERSARY,60.0
Rayato159/rust-llm-rag,30.0
lapce/tiron,450.0
Duckulus/mc-honeypot,72.5
colinmarc/magic-mirror,1482.5
aws-samples/sigv4-signing-examples,60.0
danrusei/danube,420.0
farm-fe/plugins,1640.0
Kamino-Finance/scope,535.0
ALEZ-DEV/Babylonia-terminal,445.0
CamoNano/camonanowallet,125.0
zkemail/email-tx-builder,2755.0
paradigmxyz/revmc,617.5
SundaeSwap-finance/gastronomy,1262.5
Kobzol/cargo-wizard,182.5
Ncerzzk/esp-vtx-gs-rs,30.0
tonyke-bot/ore-miner,270.0
flutter-youni/flutter_youni_gromore,42.5
NixOS/nixpkgs-vet,1450.0
42ByteLabs/geekorm,3017.5
risechain/pevm,3525.0
acquitelol/elle,185.0
gurugio/quick-guide-rust-programming,115.0
stacks-network/sbtc,12030.0
iced-rs/mdbook-iced,30.0
0xrusowsky/etheasy,650.0
DGuhr/spring-otel-extended,50.0
yosefk/refix,30.0
TBS1996/TaleCast,177.5
friendlymatthew/varint,45.0
filelize/filelize-java,370.0
CrazyCraftix/tsyncs,120.0
vivekanand-vr/javaFullStack-codebase,30.0
mochi-neko/clust,572.5
julienduroure/jsoncanvas,75.0
mixxplorer/guest-users,60.0
Byte-OS/polyhal,322.5
brentp/vcfexpress,190.0
merwaaan/bevy_spritesheet_animation,137.5
alumet-dev/alumet,1142.5
jianyuan1991/ragdemo,42.5
yohanes/zygisk-reflutter,92.5
bluurryy/bump-scope,192.5
radumarias/rencfs,5505.0
RustForWeb/radix,3412.5
thrombe/hyprkool,962.5
gmitch215/SocketMC,932.5
ToposInstitute/CatColab,2280.0
lusingander/cargo-selector,37.5
MelodyYuuka/Nazrin,180.0
face-hh/webx,1682.5
linebender/vello_svg,687.5
DataDog/saluki,3145.0
ethereumdegen/bevy_magic_fx,115.0
Hyle-org/hyle,2557.5
Dashstrom/tp-antlr,62.5
edilson258/filipe,132.5
koto-lang/bevy_koto,90.0
taminhtienhai/jsode,322.5
HypixelDev/ModAPI,762.5
ldclabs/idempotent-proxy,680.0
Brogolem35/markov_str,37.5
maia-sdr/pm-remez,295.0
spring-tips/java22,30.0
geminik23/ai-agents,30.0
fastnear/neardata-server,112.5
pyrohost/alerion,150.0
intel/tbtools,37.5
illiteratewriter/todoist-rs,387.5
MolotovCherry/stegcloak,30.0
jeremychone/rust-rpc-router,30.0
botahamec/happylock,310.0
AntiP2WDevelopment/AntiP2W-Addon,197.5
milen-denev/rs_aio_db,85.0
sabledb-io/sabledb,252.5
scroll-tech/stateless-block-verifier,955.0
cap-js/cds-intellij,890.0
Jappie3/wayfreeze,175.0
getAsterisk/blockoli,50.0
Bitcoin-Wildlife-Sanctuary/bitcoin-circle-stark,1005.0
ikaraozdemir/tourizmAgency,30.0
FoundryMC/veil-example-mod,217.5
mierak/rmpc,1462.5
superrm11/ledmatrix_widgets,265.0
thatmagicalcat/descord,100.0
BinZoom/music-player,30.0
alesbrelih/gitlab-ci-ls,3267.5
verichains/revela,417.5
datafusion-contrib/datafusion-table-providers,1705.0
rojo-rbx/rokit,1757.5
WilloIzCitron/ArchiveDustry-Java,542.5
danirod/cartero,917.5
Mixpeal/anthropic-sdk,115.0
